,schoolshort,studentid,gradelevelduringadminyear,ell,lunch_recode,sped_recode,ethnicity_recode,pre_score,lexilelevel,interim_score
4732,HUNTER,674833,7.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,320.0,foundational_reader,415.0
4733,HUNTER,674845,7.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,95.0,foundational_reader,255.0
4734,HUNTER,674857,7.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,210.0,foundational_reader,410.0
4735,HUNTER,674917,7.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,700.0,below_gl_4_6_yrs,775.0
4736,HUNTER,674929,7.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,800.0,below_gl_1_3_yrs,880.0
4737,HUNTER,674941,7.0,EL,Free/Reduced,Special Education,Hispanic or Latino,95.0,foundational_reader,110.0
4738,HUNTER,674953,7.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,595.0,below_gl_4_6_yrs,730.0
4739,HUNTER,675037,7.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,715.0,below_gl_4_6_yrs,800.0
4740,HUNTER,675049,7.0,EL,Free/Reduced,Special Education,Hispanic or Latino,290.0,foundational_reader,360.0
4741,HUNTER,675073,7.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,370.0,foundational_reader,295.0
4742,HUNTER,675085,7.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,560.0,between_6_yrs_fr,580.0
4743,MCKINZIE,675157,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,635.0,between_6_yrs_fr,490.0
4744,MCKINZIE,675169,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,775.0,between_6_yrs_fr,850.0
4745,MCKINZIE,675205,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,945.0,below_gl_1_3_yrs,960.0
4746,MCKINZIE,675217,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,705.0,between_6_yrs_fr,755.0
4747,OUCHI,675241,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,655.0,between_6_yrs_fr,640.0
4748,OUCHI,675253,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,835.0,below_gl_4_6_yrs,700.0
4749,OUCHI,675277,10.0,EL,Free/Reduced,Special Education,Hispanic or Latino,720.0,between_6_yrs_fr,710.0
4750,OUCHI,675301,10.0,EO,Free/Reduced,Non-Special Education,Black or African American,870.0,below_gl_4_6_yrs,855.0
4751,OUCHI,675325,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,920.0,below_gl_4_6_yrs,990.0
4752,OUCHI,675337,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,800.0,below_gl_4_6_yrs,975.0
4753,OUCHI,675349,10.0,EO,Free/Reduced,Non-Special Education,Black or African American,815.0,below_gl_4_6_yrs,855.0
4754,OUCHI,675361,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,775.0,between_6_yrs_fr,810.0
4755,HUNTER,675373,7.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,575.0,between_6_yrs_fr,675.0
4756,SMASS,679057,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1055.0,below_gl_1_3_yrs,1085.0
4757,SMASS,679069,10.0,IFEP,Paid,Non-Special Education,Hispanic or Latino,1240.0,college_ready,1280.0
4758,SMASS,679081,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1040.0,below_gl_1_3_yrs,995.0
4759,SMASS,679093,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1025.0,below_gl_1_3_yrs,1150.0
4760,SMASS,679105,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1230.0,college_ready,1275.0
4761,SMASS,679117,10.0,RFEP,Free/Reduced,Non-Special Education,Asian,1110.0,grade_level,1100.0
4762,SMASS,679129,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,990.0,below_gl_1_3_yrs,990.0
4763,SMASS,679141,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1175.0,grade_level,1065.0
4764,SMASS,679153,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1125.0,grade_level,1120.0
4765,SMASS,679165,10.0,EO,Free/Reduced,Special Education,Hispanic or Latino,900.0,below_gl_4_6_yrs,915.0
4766,SMASS,679177,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1000.0,below_gl_1_3_yrs,1075.0
4767,SMASS,679189,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1015.0,below_gl_1_3_yrs,1100.0
4768,SMASS,679201,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,930.0,below_gl_4_6_yrs,1015.0
4769,SMASS,679213,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1065.0,below_gl_1_3_yrs,1125.0
4770,SMASS,679225,10.0,EO,Free/Reduced,Special Education,Black or African American,985.0,below_gl_1_3_yrs,960.0
4771,SMASS,679237,10.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,1140.0,grade_level,1165.0
4772,SMASS,679261,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1225.0,college_ready,1090.0
4773,SMASS,679273,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,925.0,below_gl_4_6_yrs,950.0
4774,SMASS,679285,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,680.0,between_6_yrs_fr,805.0
4775,SMASS,679297,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1055.0,below_gl_1_3_yrs,1125.0
4776,SMASS,679309,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1050.0,below_gl_1_3_yrs,1095.0
4777,SMASS,679321,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1185.0,grade_level,1220.0
4778,SMASS,679333,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,940.0,below_gl_1_3_yrs,885.0
4779,SMASS,679345,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1170.0,grade_level,1155.0
4780,SMASS,679357,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1240.0,college_ready,1340.0
4781,SMASS,679369,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,990.0,below_gl_1_3_yrs,<built-in function zeros>
4782,SMASS,679381,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1055.0,below_gl_1_3_yrs,1120.0
4783,SMASS,679393,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,905.0,below_gl_4_6_yrs,935.0
4784,SMASS,679405,10.0,RFEP,Free/Reduced,Non-Special Education,Black or African American,1130.0,grade_level,1205.0
4785,SMASS,679417,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1190.0,grade_level,1275.0
4786,SMASS,679429,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1210.0,college_ready,1270.0
4787,SMASS,679441,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1060.0,below_gl_1_3_yrs,1065.0
4788,SMASS,679453,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,995.0,below_gl_1_3_yrs,1015.0
4789,SMASS,679465,10.0,RFEP,Paid,Non-Special Education,Asian,1110.0,grade_level,1125.0
4790,SMASS,679477,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,450.0,between_6_yrs_fr,585.0
4791,SMASS,679489,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1310.0,college_ready,1395.0
4792,SMASS,679501,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1075.0,below_gl_1_3_yrs,1175.0
4793,SMASS,679513,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,975.0,below_gl_1_3_yrs,1115.0
4794,SMASS,679525,10.0,EO,Free/Reduced,Non-Special Education,White,995.0,below_gl_1_3_yrs,1130.0
4795,SMASS,679537,10.0,EO,Paid,Non-Special Education,American Indian or Alaska Native,1100.0,grade_level,1120.0
4796,SMASS,679549,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,830.0,below_gl_4_6_yrs,840.0
4797,SMASS,679561,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,845.0,below_gl_4_6_yrs,810.0
4798,SMASS,679573,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1095.0,grade_level,1075.0
4799,SMASS,679585,10.0,EO,Free/Reduced,Special Education,Hispanic or Latino,870.0,below_gl_4_6_yrs,940.0
4800,SMASS,679597,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,820.0,below_gl_4_6_yrs,855.0
4801,SMASS,679633,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1065.0,below_gl_1_3_yrs,1095.0
4802,SMASS,679645,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,985.0,below_gl_1_3_yrs,975.0
4803,SMASS,679657,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1095.0,grade_level,1125.0
4804,SMASS,679669,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,890.0,below_gl_4_6_yrs,970.0
4805,SMASS,679681,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1250.0,college_ready,1225.0
4806,SMASS,679693,10.0,IFEP,Free/Reduced,Special Education,Hispanic or Latino,960.0,below_gl_1_3_yrs,985.0
4807,SMASS,679705,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1130.0,grade_level,1070.0
4808,SMASS,679717,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1355.0,college_ready,1365.0
4809,SMASS,679729,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,960.0,below_gl_1_3_yrs,1005.0
4810,SMASS,679753,10.0,EL,Paid,Special Education,Hispanic or Latino,690.0,between_6_yrs_fr,710.0
4811,SMASS,679765,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,975.0,below_gl_1_3_yrs,995.0
4812,SMASS,679789,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1040.0,below_gl_1_3_yrs,1090.0
4813,SMASS,679801,10.0,EO,Free/Reduced,Non-Special Education,White,1265.0,college_ready,1275.0
4814,SMASS,679813,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,820.0,below_gl_4_6_yrs,920.0
4815,SMASS,679825,10.0,EO,Paid,Non-Special Education,White,1125.0,grade_level,1180.0
4816,SMASS,679837,10.0,IFEP,Paid,Non-Special Education,Hispanic or Latino,1495.0,college_ready,1505.0
4817,SMASS,679849,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,675.0,between_6_yrs_fr,740.0
4818,SMASS,679861,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,975.0,below_gl_1_3_yrs,920.0
4819,SMASS,679873,10.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,815.0,below_gl_4_6_yrs,810.0
4820,SMASS,679885,10.0,RFEP,Paid,Non-Special Education,White,1155.0,grade_level,1125.0
4821,SMASS,679897,10.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,1250.0,college_ready,1195.0
4822,SMASS,679921,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1155.0,grade_level,1185.0
4823,SMASS,679933,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,800.0,below_gl_4_6_yrs,885.0
4824,SMASS,679945,10.0,EO,Paid,Non-Special Education,Black or African American,1070.0,below_gl_1_3_yrs,<built-in function zeros>
4825,SMASS,679969,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,740.0,between_6_yrs_fr,810.0
4826,SMASS,679981,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1320.0,college_ready,1410.0
4827,SMASS,680005,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1205.0,grade_level,1255.0
4828,SMASS,680017,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1150.0,grade_level,1240.0
4829,SMASS,680029,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,865.0,below_gl_4_6_yrs,860.0
4830,SMASS,680041,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1235.0,college_ready,1250.0
4831,SMASS,680053,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1045.0,below_gl_1_3_yrs,1015.0
4832,SMASS,680065,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1000.0,below_gl_1_3_yrs,1050.0
4833,SMASS,680089,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,855.0,below_gl_4_6_yrs,<built-in function zeros>
4834,SMASS,680101,11.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,740.0,between_6_yrs_fr,815.0
4835,SMASS,681061,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,925.0,below_gl_4_6_yrs,930.0
4836,SMASS,681073,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1040.0,below_gl_1_3_yrs,1055.0
4837,SMASS,681085,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,785.0,between_6_yrs_fr,855.0
4838,SMASS,681097,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,775.0,between_6_yrs_fr,805.0
4839,SMASS,681109,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1065.0,below_gl_1_3_yrs,1130.0
4840,SMASS,681121,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1025.0,below_gl_1_3_yrs,1070.0
4841,SMASS,681133,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,820.0,below_gl_4_6_yrs,930.0
4842,SMASS,681145,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1270.0,college_ready,1275.0
4843,SMASS,681157,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1165.0,grade_level,1135.0
4844,SMASS,681169,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,730.0,between_6_yrs_fr,710.0
4845,SMASS,681181,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1105.0,grade_level,1085.0
4846,SMASS,681229,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1015.0,below_gl_1_3_yrs,1020.0
4847,SMASS,681241,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,765.0,between_6_yrs_fr,830.0
4848,SMASS,681265,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1250.0,college_ready,1335.0
4849,SMASS,681277,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1005.0,below_gl_1_3_yrs,1095.0
4850,SMASS,681289,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,930.0,below_gl_4_6_yrs,<built-in function zeros>
4851,SMASS,681301,10.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,1170.0,grade_level,1235.0
4852,SMASS,681325,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,915.0,below_gl_4_6_yrs,985.0
4853,SMASS,681337,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,925.0,below_gl_4_6_yrs,970.0
4854,SMASS,681349,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,825.0,below_gl_4_6_yrs,805.0
4855,SMASS,681361,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1390.0,college_ready,1270.0
4856,SMASS,681373,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,895.0,below_gl_4_6_yrs,840.0
4857,SMASS,681385,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1060.0,below_gl_1_3_yrs,1045.0
4858,SMASS,681409,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,915.0,below_gl_4_6_yrs,965.0
4859,SMASS,681421,10.0,RFEP,Free/Reduced,Non-Special Education,White,950.0,below_gl_1_3_yrs,980.0
4860,SMASS,681433,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1000.0,below_gl_1_3_yrs,1015.0
4861,SMASS,681445,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1215.0,college_ready,1245.0
4862,SMASS,681457,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1535.0,college_ready,1600.0
4863,SMASS,681469,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,680.0,between_6_yrs_fr,610.0
4864,SMASS,681481,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,975.0,below_gl_1_3_yrs,955.0
4865,SMASS,681505,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1070.0,below_gl_1_3_yrs,1085.0
4866,SMASS,681529,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1235.0,college_ready,1300.0
4867,SMASS,681541,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1035.0,below_gl_1_3_yrs,1095.0
4868,SMASS,681553,10.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,895.0,below_gl_4_6_yrs,975.0
4869,SMASS,681565,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1230.0,college_ready,1195.0
4870,SMASS,681577,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,970.0,below_gl_1_3_yrs,1025.0
4871,SMASS,681589,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1215.0,college_ready,1235.0
4872,SMASS,681601,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1025.0,below_gl_1_3_yrs,1005.0
4873,SMASS,681625,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,905.0,below_gl_4_6_yrs,915.0
4874,SMASS,681637,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1260.0,college_ready,1175.0
4875,SMASS,681649,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1120.0,grade_level,1160.0
4876,SMASS,681697,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,875.0,below_gl_4_6_yrs,925.0
4877,SMASS,681709,10.0,EO,Paid,Non-Special Education,Asian,1455.0,college_ready,1465.0
4878,SMASS,681721,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1165.0,grade_level,1215.0
4879,SMASS,681745,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1100.0,grade_level,1165.0
4880,SMASS,681757,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1255.0,college_ready,1230.0
4881,SMASS,681769,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,925.0,below_gl_4_6_yrs,965.0
4882,SMASS,681793,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1140.0,grade_level,1215.0
4883,SMASS,681817,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,1145.0,grade_level,1140.0
4884,SMASS,681829,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,950.0,below_gl_1_3_yrs,1020.0
4885,SMASS,681841,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1035.0,below_gl_1_3_yrs,1035.0
4886,SMASS,681853,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1130.0,grade_level,1135.0
4887,SMASS,681865,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,975.0,below_gl_1_3_yrs,995.0
4888,SMASS,681877,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,805.0,below_gl_4_6_yrs,845.0
4889,SMASS,681889,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,855.0,below_gl_4_6_yrs,850.0
4890,SMASS,681913,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1235.0,college_ready,1135.0
4891,SMASS,681937,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,940.0,below_gl_1_3_yrs,975.0
4892,SMASS,681949,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,785.0,between_6_yrs_fr,835.0
4893,SMASS,681973,10.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,800.0,below_gl_4_6_yrs,905.0
4894,SMASS,681985,10.0,IFEP,Paid,Non-Special Education,Hispanic or Latino,1325.0,college_ready,1235.0
4895,CRMA4,682021,7.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,720.0,below_gl_4_6_yrs,840.0
4896,CRMA4,682033,7.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1005.0,grade_level,1055.0
4897,CRMA4,682045,7.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,885.0,below_gl_1_3_yrs,950.0
4898,BLOOMFIELD,682057,10.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,760.0,between_6_yrs_fr,845.0
4899,BLOOMFIELD,682069,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,945.0,below_gl_1_3_yrs,995.0
4900,BLOOMFIELD,682093,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,865.0,below_gl_4_6_yrs,820.0
4901,BLOOMFIELD,682117,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1095.0,grade_level,1120.0
4902,BLOOMFIELD,682129,10.0,EL,Free/Reduced,Special Education,Hispanic or Latino,780.0,between_6_yrs_fr,760.0
4903,BLOOMFIELD,682141,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,785.0,between_6_yrs_fr,790.0
4904,BLOOMFIELD,682165,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1080.0,grade_level,1135.0
4905,BLOOMFIELD,682177,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,655.0,between_6_yrs_fr,770.0
4906,BLOOMFIELD,682189,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,875.0,below_gl_4_6_yrs,970.0
4907,BLOOMFIELD,682201,10.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,820.0,below_gl_4_6_yrs,895.0
4908,BLOOMFIELD,682225,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,950.0,below_gl_1_3_yrs,955.0
4909,BLOOMFIELD,682237,10.0,EO,Paid,Non-Special Education,Hispanic or Latino,870.0,below_gl_4_6_yrs,990.0
4910,BLOOMFIELD,682249,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1060.0,below_gl_1_3_yrs,1040.0
4911,BLOOMFIELD,682261,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,655.0,between_6_yrs_fr,675.0
4912,BLOOMFIELD,682309,10.0,EL,Free/Reduced,Special Education,Hispanic or Latino,860.0,below_gl_4_6_yrs,855.0
4913,BLOOMFIELD,682333,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1235.0,college_ready,1340.0
4914,BLOOMFIELD,682357,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1085.0,grade_level,1145.0
4915,BLOOMFIELD,682417,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,755.0,between_6_yrs_fr,780.0
4916,BLOOMFIELD,682477,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,945.0,below_gl_1_3_yrs,920.0
4917,BLOOMFIELD,682489,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,865.0,below_gl_4_6_yrs,855.0
4918,BLOOMFIELD,682501,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,885.0,below_gl_4_6_yrs,800.0
4919,BLOOMFIELD,682513,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1070.0,below_gl_1_3_yrs,1045.0
4920,BLOOMFIELD,682525,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,985.0,below_gl_1_3_yrs,960.0
4921,BLOOMFIELD,682549,10.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,775.0,between_6_yrs_fr,750.0
4922,BLOOMFIELD,682561,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,960.0,below_gl_1_3_yrs,1125.0
4923,BLOOMFIELD,682573,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1060.0,below_gl_1_3_yrs,1065.0
4924,BLOOMFIELD,682585,10.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,730.0,between_6_yrs_fr,765.0
4925,BLOOMFIELD,682621,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,775.0,between_6_yrs_fr,805.0
4926,BLOOMFIELD,682633,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,810.0,below_gl_4_6_yrs,865.0
4927,BLOOMFIELD,682645,10.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,785.0,between_6_yrs_fr,790.0
4928,BLOOMFIELD,682669,10.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,750.0,between_6_yrs_fr,765.0
4929,BLOOMFIELD,682705,10.0,EO,Free/Reduced,Special Education,Hispanic or Latino,805.0,below_gl_4_6_yrs,810.0
4930,BLOOMFIELD,682729,10.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,885.0,below_gl_4_6_yrs,905.0
4931,BLOOMFIELD,682741,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,615.0,between_6_yrs_fr,675.0
4932,BLOOMFIELD,682753,10.0,IFEP,Free/Reduced,Special Education,Hispanic or Latino,1065.0,below_gl_1_3_yrs,1025.0
4933,BLOOMFIELD,682765,10.0,EL,Free/Reduced,Special Education,Hispanic or Latino,690.0,between_6_yrs_fr,770.0
4934,BLOOMFIELD,682777,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1160.0,grade_level,1070.0
4935,BLOOMFIELD,682789,10.0,EL,Free/Reduced,Special Education,Hispanic or Latino,335.0,foundational_reader,465.0
